"id","original_text","text","date","user","sentiment_score","polarity","intensity","dominant_emotion","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","is_sarcasm","sarcasm_confidence","fake_review_flag","credibility_score","credibility_band","topic","topic_probability"
102,"@mangaaa I hope they will increase the capacity fast, yesterday was such a pain. Got the fail whale +15 times in 2 hours....","i hope they will increase the capacity fast yesterday was such a pain got the fail whale times in hours",2026-04-12,"cityrat59",-1,"Negative","Mild Negative","Anticipation",0,1,0,1,1,1,1,1,FALSE,0,"Genuine",1,"High",3,0.371584699453552
103,"Behind on my classes for work","behind on my classes for work",2026-04-13,"kenandise",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.352201257861635
104,"watching &quot;House&quot;","watching quot house quot",2026-04-14,"annette414",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",0.8,"High",1,0.364197530864198
105,"@kpreyes Remember my bum leg? Strikes back this time its serious","remember my bum leg? strikes back this time its serious",2026-04-15,"blackheartbunny",0,"Neutral","Neutral","Anticipation",0,1,1,0,0,1,0,0,FALSE,0,"Genuine",1,"High",1,0.345029239766082
106,"@paradisej cool, i will. their are all kinds of complaints about this laptop online about overheating, but no recalls","cool i will their are all kinds of complaints about this laptop online about overheating but no recalls",2026-04-16,"GetGary",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",2,0.339393939393939
107,"Emily will be glad when Mommy is done training at her new job. She misses her.  http://apps.facebook.com/dogbook/profile/view/6176014","emily will be glad when mommy is done training at her new job she misses her",2026-04-17,"Dogbook",1,"Positive","Mild Positive","Anticipation",0,1,0,0,1,0,0,0,FALSE,0,"Genuine",1,"High",2,0.350282485875706
108,"would rather the first party send bad messages than the 3rd party send mixed ones  Sophmore year all over again?","would rather the first party send bad messages than the 3rd party send mixed ones sophmore year all over again?",2026-04-18,"SimoniNicole",-1,"Negative","Mild Negative","Anger",1,0,1,1,0,1,0,0,FALSE,0,"Genuine",1,"High",2,0.377777777777778
109,"@Henkuyinepu it's overrated","it's overrated",2026-04-19,"wireandroses",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.34640522875817
110,"@marykatherine_q i know! I heard it this afternoon and wondered the same thing. Moscow is so behind the times","i know! i heard it this afternoon and wondered the same thing moscow is so behind the times",2026-04-20,"jess_higley",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.351190476190476
111,"laying in bed with no voice..","laying in bed with no voice",2026-04-21,"missannabanana",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.352201257861635
112,"I'm sooo sad!!! they killed off Kutner on House  whyyyyyyyy","i'm sooo sad!!! they killed off kutner on house whyyyyyyyy",2026-04-22,"Zella17",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",0.8,"High",1,0.375757575757576
113,"@jacobsummers Sorry  tell them mea culpa from me and that I really am sorry.","sorry tell them mea culpa from me and that i really am sorry",2026-04-23,"polarna10",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.345679012345679
114,"@Alliana07 it didn't make any sense to me, the suicide thing. I refuse to believe that that is actually what happened.","it didn't make any sense to me the suicide thing i refuse to believe that that is actually what happened",2026-04-24,"megan_rice",0,"Neutral","Neutral","Anger",1,0,0,1,0,1,0,0,FALSE,0,"Genuine",0.75,"High",2,0.367231638418079
115,"@salancaster  hope your ok.","hope your ok",2026-04-25,"ashleyirvin",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,0,1,1,FALSE,0,"Genuine",1,"High",3,0.34640522875817
116,"@mercedesashley Damn! The grind is inspirational and saddening at the same time.  Don't want you to stop cuz I like what u do! Much love","damn! the grind is inspirational and saddening at the same time don't want you to stop cuz i like what u do! much love",2026-04-26,"eyezup",1,"Positive","Mild Positive","Anger",1,1,1,0,1,0,0,0,FALSE,0,"Genuine",1,"High",2,0.371584699453552
117,"@HibaNick yeah aw but i know i wudnt stand a chance","yeah aw but i know i wudnt stand a chance",2026-04-27,"Jonas_Dreamgirl",0,"Neutral","Neutral","Surprise",0,0,0,0,0,0,1,0,FALSE,12.5,"Genuine",1,"High",3,0.364197530864198
118,"ugh. cant sleep. its 1:30am.","ugh cant sleep its 30am",2026-04-28,"BreannaBonana",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.371069182389937
119,"Hanging in Crooners. Wanna sing. Can't. Sucks.","hanging in crooners wanna sing can't sucks",2026-04-29,"becklyn13",0,"Neutral","Neutral","Sadness",1,1,1,1,1,2,0,1,FALSE,0,"Genuine",1,"High",3,0.339393939393939
120,"@eRRe_sC aaw i miss ya all too.. im leaving to BH tomorrow &quot;morning&quot; i think.. aww i wanna go to the beach w u girls!!","aaw i miss ya all too im leaving to bh tomorrow quot morning quot i think aww i wanna go to the beach w u girls!!",2026-04-30,"sonyolmos",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,0,0,0,FALSE,12.5,"Fake",0.55,"Medium",3,0.33879781420765
121,"Is pissed off that there's no ASBA's for a radio station.","is pissed off that there's no asba's for a radio station",2026-05-01,"JenBah",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,25,"Genuine",1,"High",1,0.345679012345679
122,"wednesday my b-day n don't know what 2 do!","wednesday my b day n don't know what do!",2026-05-02,"viviana09",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.364197530864198
123,"I know my life has been flipped upside down when I just thought in my head that some Ramen sounds good.","i know my life has been flipped upside down when i just thought in my head that some ramen sounds good",2026-05-03,"BustaBusta",1,"Positive","Mild Positive","Anticipation",0,2,0,0,1,0,1,1,FALSE,0,"Genuine",1,"High",3,0.339080459770115
124,"I am in pain. My back and sides hurt. Not to mention crying is made of fail.","i am in pain my back and sides hurt not to mention crying is made of fail",2026-05-04,"MadameCrow",2,"Positive","Mild Positive","Sadness",1,0,0,2,0,3,0,0,FALSE,0,"Genuine",1,"High",1,0.345029239766082
125,"Late night snack, glass of OJ b/c I'm &quot;down with the sickness&quot;, then back to sleep...ugh I hate getting sick...","late night snack glass of oj b c i'm quot down with the sickness quot then back to sleep ugh i hate getting sick",2026-05-05,"weefranniev",-1,"Negative","Mild Negative","Sadness",1,0,3,2,0,4,0,0,FALSE,0,"Genuine",1,"High",1,0.423280423280423
126,"@allyheman but.. but.. but.. I'm not a big fan on camilla belle","but but but i'm not a big fan on camilla belle",2026-05-06,"ikimmyy",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",0.75,"High",2,0.33974358974359
127,"@grum WAH I can't see clip, must be el-stupido work filters. Can't wait 'till I get a 'puter. Something else 2 blame ex 4. He broke mine","wah i can't see clip must be el stupido work filters can't wait 'till i get a 'puter something else blame ex he broke mine",2026-05-07,"yolie81",0,"Neutral","Neutral","Anger",1,1,1,1,0,1,0,0,FALSE,25,"Genuine",1,"High",3,0.404040404040404
128,"This week just seems to get longer and longer in terms of how much I need to do.. and how much I'm actually going to get done","this week just seems to get longer and longer in terms of how much i need to do and how much i'm actually going to get done",2026-05-08,"spacks",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",0.75,"High",3,0.354166666666667
129,"I'm so cold","i'm so cold",2026-05-09,"bgoers",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.34640522875817
130,"@thecoolestout Ehhh don't. Weather's gonna take a turn for the ugly tomorrow","ehhh don't weather's gonna take a turn for the ugly tomorrow",2026-05-10,"MissPassion",0,"Neutral","Neutral","Anticipation",0,1,1,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",1,0.345029239766082
131,"@chelserlynn haha its so cooooold in the d! and no  but you should still go to the show. they do some incredible stuff","haha its so cooooold in the d! and no but you should still go to the show they do some incredible stuff",2026-05-11,"aaronrothe",-1.5,"Negative","Mild Negative","Trust",0,0,0,0,0,0,0,1,FALSE,25,"Genuine",1,"High",1,0.345679012345679
132,"Hoping the tummy rumbles go away soon","hoping the tummy rumbles go away soon",2026-05-12,"ilikeoreos",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.345679012345679
133,"@Knights_ No, no notice. They told me I'd be working tomorrow, and then I called the agency to follow up and they said it was over.","no no notice they told me i'd be working tomorrow and then i called the agency to follow up and they said it was over",2026-05-13,"wiccabuffy",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.35632183908046
134,"almost bedtime","almost bedtime",2026-05-14,"HiKeri",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",0.8,"High",3,0.33974358974359
135,"I'm missing you babe..  but as long as your alive I'm happy.. Yawwwnn.. I'm tired my love imma try to sleep hopefully you had a headstart","i'm missing you babe but as long as your alive i'm happy yawwwnn i'm tired my love imma try to sleep hopefully you had a headstart",2026-05-15,"bnr0201",1,"Positive","Mild Positive","Anticipation",0,3,0,1,3,1,0,2,TRUE,25,"Genuine",0.75,"High",3,0.361111111111111
136,"Agh...snow!!!","agh snow!!!",2026-05-16,"R_Boucher",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Fake",0.6,"Medium",3,0.33974358974359
137,"i miss kenny powers","i miss kenny powers",2026-05-17,"josiahmcdermott",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.34640522875817
138,"@BridgetsBeaches Thank you for letting people know, but now I'm sad that the direct message I got wasn't actually from Bridget","thank you for letting people know but now i'm sad that the direct message i got wasn't actually from bridget",2026-05-18,"VanessaSingline",-1,"Negative","Mild Negative","Neutral",0,0,0,0,0,0,0,0,FALSE,25,"Genuine",1,"High",2,0.355191256830601
139,"...and, India missed out its 100th Test victory n 10th consecutive win without a loss.","and india missed out its 100th test victory n 10th consecutive win without a loss",2026-05-19,"varunkumar",1,"Positive","Mild Positive","Anger",1,1,0,1,1,1,0,1,FALSE,0,"Genuine",1,"High",2,0.351190476190476
140,"@JonathanRKnight I guess that's a no then.","i guess that's a no then",2026-05-20,"JenniOnTheBlock",0,"Neutral","Neutral","Surprise",0,0,0,0,0,0,1,0,FALSE,0,"Genuine",1,"High",2,0.358974358974359
141,"sadly is going to bed.","sadly is going to bed",2026-05-21,"darkninja757",0,"Neutral","Neutral","Sadness",0,0,0,0,0,1,0,0,FALSE,12.5,"Genuine",1,"High",3,0.352201257861635
142,"@ozesteph1992 Shame to hear this Stephan","shame to hear this stephan",2026-05-22,"mikecogh",0,"Neutral","Neutral","Disgust",0,0,1,1,0,1,0,0,FALSE,0,"Genuine",1,"High",2,0.33974358974359
143,"@mrsaintnick hey! i'm leavin in the morning...","hey! i'm leavin in the morning",2026-05-23,"KandiConnection",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.352201257861635
144,"Was intending to finish editing my 536-page novel manuscript tonight, but that will probably not happen. And only 12 pages are left","was intending to finish editing my page novel manuscript tonight but that will probably not happen and only pages are left",2026-05-24,"joechummer",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",2,0.361111111111111
145,"laid around too much today... now my head hurts","laid around too much today now my head hurts",2026-05-25,"kellireneez",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.345029239766082
146,"@twista202 I still haven't read the 9th&amp;10th Princess diaries  Saving Francesca made me cry at the end. Hmm those are easy books.","i still haven't read the 9th amp 10th princess diaries saving francesca made me cry at the end hmm those are easy books",2026-05-26,"treehugger25",0,"Neutral","Neutral","Sadness",0,0,0,0,0,1,0,0,FALSE,0,"Genuine",1,"High",3,0.404371584699454
147,"my nokia 1110 died..","my nokia died",2026-05-27,"chatpataa",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.33974358974359
148,"My mom might have breast cancer won't find out anything for. Like a week I'm so worried!","my mom might have breast cancer won't find out anything for like a week i'm so worried!",2026-05-28,"ThisStoutjunt",0,"Neutral","Neutral","Sadness",1,0,1,1,0,2,0,0,FALSE,12.5,"Genuine",1,"High",2,0.361111111111111
149,"Going to sleep. Hoping tomorrow is a better day.","going to sleep hoping tomorrow is a better day",2026-05-29,"sew_cute",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.351190476190476
150,"@rumblepurr lol.. wish they understood daylight savings has ended though and breakfast is an hour later  They keep waking the kids up too","lol wish they understood daylight savings has ended though and breakfast is an hour later they keep waking the kids up too",2026-05-30,"Twokids1",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,25,"Genuine",1,"High",1,0.35978835978836
151,"@onemoreproject that is lame","that is lame",2026-05-31,"AKyarnie",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.34640522875817
152,"I don't understand... I really don't","i don't understand i really don't",2026-06-01,"luimoral85",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",2,0.364197530864198
153,"HEROES just isn't doing it for me this season...","heroes just isn't doing it for me this season",2026-06-02,"ceironous",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",2,0.364197530864198
154,"Living not downtown sure isn't much fun.","living not downtown sure isn't much fun",2026-06-03,"brandonmcb",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,0,0,0,FALSE,0,"Genuine",1,"High",3,0.357575757575758
155,"@jonathanchard Not calorie wise   I wish junk food was calorie free! I ate a thing of sour skittles and a big ass cherry coke!","not calorie wise i wish junk food was calorie free! i ate a thing of sour skittles and a big ass cherry coke!",2026-06-04,"mannyrique",0,"Neutral","Neutral","Disgust",0,0,1,0,1,0,0,1,FALSE,12.5,"Genuine",1,"High",3,0.343915343915344
156,"Man Work is Hard","man work is hard",2026-06-05,"styletrain",-1,"Negative","Mild Negative","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.333333333333333
157,"getting sick  time for some hot tea, studying, and then sleeeep","getting sick time for some hot tea studying and then sleeeep",2026-06-06,"kscud",0,"Neutral","Neutral","Anger",1,1,1,0,0,1,0,0,FALSE,0,"Genuine",1,"High",2,0.351190476190476
158,"Getting eyebrows waxed. More pain","getting eyebrows waxed more pain",2026-06-07,"kirstenj0y",0,"Neutral","Neutral","Fear",0,0,0,1,0,1,0,0,FALSE,0,"Genuine",1,"High",1,0.358974358974359
159,"No phantasy star yesterday  going to work...","no phantasy star yesterday going to work",2026-06-08,"marculus",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,0,0,1,FALSE,0,"Genuine",1,"High",3,0.345679012345679
160,"Oh - Just got all my MacHeist 3.0 apps - sweet. Didn't get the Espresso serial no though although they said they sent it - oh well","oh just got all my macheist apps sweet didn't get the espresso serial no though although they said they sent it oh well",2026-06-09,"andrewofthediaz",0,"Neutral","Neutral","Anticipation",0,2,0,0,1,0,1,1,FALSE,0,"Genuine",0.75,"High",1,0.369791666666667
161,"Picked Mich St to win it all from the get go.  Was feeling pretty good about that pick all the way up until......tonight.  A's lost too","picked mich st to win it all from the get go was feeling pretty good about that pick all the way up until tonight a's lost too",2026-06-10,"dbmendel",2,"Positive","Mild Positive","Anticipation",1,3,1,1,3,2,2,3,FALSE,0,"Genuine",1,"High",3,0.377777777777778
162,"is alone downstairs...working","is alone downstairs working",2026-06-11,"erks",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.352201257861635
163,"I feel bad for doing it","i feel bad for doing it",2026-06-12,"ringleaderkanon",-1,"Negative","Mild Negative","Anger",1,0,1,1,0,1,0,0,FALSE,0,"Genuine",1,"High",3,0.33974358974359
164,"@RyanSeacrest is it just me, or she hates anoop. i mean seriously, she's kinda mean to him.","is it just me or she hates anoop i mean seriously she's kinda mean to him",2026-06-13,"babibabs",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.362573099415205
